,zipcode,median_household_income,majority_num_contams,mean_num_contams,median_num_contams,num_served,num_contams_exceeding_guidelines,util_name
208,21090,106793.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
209,21093,111016.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
210,21102,103084.0,12,10.2,11.0,82104,"[12, 13, 7, 11, 8]","['City of Westminster', 'Freedom District', 'Town of Mount Airy', 'City of Taneytown', 'Town of Hampstead']"
211,21104,180789.0,3,9.2,11.0,322504,"[3, 12, 13, 7, 11]","['Howard County Department of Public Works', 'City of Westminster', 'Freedom District', 'Town of Mount Airy', 'City of Taneytown']"
212,21105,0.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
213,21108,131667.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
214,21111,137008.0,12,6.222222222222222,7.0,175199,"[9, 6, 9, 4, 8, 11, 8, 3, 7, 4, 2, 4, 9, 12, 3, 6, 11, 8, 5, 2, 2, 6, 7, 7, 7, 1, 7]","['A.p.g. - Edgewood Area', 'Campus Hills Water Works', 'Chapel Hill - Aberdeen Proving Grounds', 'Chapel Hill Nursing Center', 'City of Aberdeen', 'City of Havre De Grace', 'Clear View Mobile Home Park Llc', 'Darlington Mobile Home Park', 'Fountain Green Mobile Home Park', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Greenridge Subdivision', 'Harford County Department of Public Works', 'Hart Heritage', 'Lakeside Vista', 'Maryland American Water Company', 'Oldfields School', 'Phoenix', 'Queens Castle Mobile Home Park', 'R & R Estates', 'Sunnybrook', 'Swan Harbour Dell Mobile Home Park', 'Town of Darlington', 'Villa Julie Residence', 'Williams Mobile Home Park', 'Woodstock Job Corps Center']"
215,21113,103099.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
216,21114,123739.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
217,21117,94417.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
218,21120,137761.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
219,21122,111376.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
220,21128,112332.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
221,21130,0.0,12,6.722222222222222,7.0,173107,"[9, 6, 9, 8, 11, 8, 3, 7, 9, 12, 3, 6, 11, 2, 2, 7, 7, 1]","['A.p.g. - Edgewood Area', 'Campus Hills Water Works', 'Chapel Hill - Aberdeen Proving Grounds', 'City of Aberdeen', 'City of Havre De Grace', 'Clear View Mobile Home Park Llc', 'Darlington Mobile Home Park', 'Fountain Green Mobile Home Park', 'Greenridge Subdivision', 'Harford County Department of Public Works', 'Hart Heritage', 'Lakeside Vista', 'Maryland American Water Company', 'Queens Castle Mobile Home Park', 'R & R Estates', 'Swan Harbour Dell Mobile Home Park', 'Town of Darlington', 'Williams Mobile Home Park']"
222,21131,163370.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
223,21132,136488.0,12,6.722222222222222,7.0,173107,"[9, 6, 9, 8, 11, 8, 3, 7, 9, 12, 3, 6, 11, 2, 2, 7, 7, 1]","['A.p.g. - Edgewood Area', 'Campus Hills Water Works', 'Chapel Hill - Aberdeen Proving Grounds', 'City of Aberdeen', 'City of Havre De Grace', 'Clear View Mobile Home Park Llc', 'Darlington Mobile Home Park', 'Fountain Green Mobile Home Park', 'Greenridge Subdivision', 'Harford County Department of Public Works', 'Hart Heritage', 'Lakeside Vista', 'Maryland American Water Company', 'Queens Castle Mobile Home Park', 'R & R Estates', 'Swan Harbour Dell Mobile Home Park', 'Town of Darlington', 'Williams Mobile Home Park']"
224,21133,77593.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
225,21136,93750.0,12,10.2,11.0,82104,"[12, 13, 7, 11, 8]","['City of Westminster', 'Freedom District', 'Town of Mount Airy', 'City of Taneytown', 'Town of Hampstead']"
226,21140,131382.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
227,21144,118272.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
228,21146,157655.0,5,3.962962962962963,4.0,505560,"[4, 4, 5, 3, 6, 6, 5, 5, 5, 3, 1, 7, 3, 2, 1, 5, 5, 7, 4, 7, 2, 0, 3, 6, 7, 1, 0]","['Boones Mobile Estates', 'Broad Creek', 'City of Annapolis', 'Crofton-Odenton', 'Crownsville Hospital Center', 'Epping Forest', 'Fort George G. Meade', 'Gibson Island', 'Glen Burnie-Broadneck', 'Herald Harbor', 'Holiday Mobile Estates Inc.', 'Lake Village Townhomes', 'Lyons Creek Estates', 'Maryland Manor Mobile Home Park', 'Mayo Center and Apartments', 'Patuxent Mobile Estates', 'Regency Park Assisted Living Residence', 'Rose Haven', 'Severn Water Company', 'Sherwood Forest Water Company', 'Summerhill Mobile Home Park', 'Tebbston On Magothy', 'The Provinces', 'U.s. Naval Academy', 'Waysons Mobile Court', 'Welshs Trailer Park', 'Woodland Beach Community Association']"
229,21152,105304.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
230,21153,110625.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
231,21154,101103.0,12,6.722222222222222,7.0,173107,"[9, 6, 9, 8, 11, 8, 3, 7, 9, 12, 3, 6, 11, 2, 2, 7, 7, 1]","['A.p.g. - Edgewood Area', 'Campus Hills Water Works', 'Chapel Hill - Aberdeen Proving Grounds', 'City of Aberdeen', 'City of Havre De Grace', 'Clear View Mobile Home Park Llc', 'Darlington Mobile Home Park', 'Fountain Green Mobile Home Park', 'Greenridge Subdivision', 'Harford County Department of Public Works', 'Hart Heritage', 'Lakeside Vista', 'Maryland American Water Company', 'Queens Castle Mobile Home Park', 'R & R Estates', 'Swan Harbour Dell Mobile Home Park', 'Town of Darlington', 'Williams Mobile Home Park']"
232,21155,125395.0,12,10.2,11.0,82104,"[12, 13, 7, 11, 8]","['City of Westminster', 'Freedom District', 'Town of Mount Airy', 'City of Taneytown', 'Town of Hampstead']"
233,21156,117750.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
234,21157,92846.0,12,6.041666666666667,6.0,95434,"[7, 6, 11, 12, 13, 5, 6, 2, 7, 3, 4, 2, 0, 5, 6, 6, 8, 9, 7, 8, 7, 5, 3, 3]","['Bark Hill', 'Brinton Woods Nursing and Rehab Center', 'City of Taneytown', 'City of Westminster', 'Freedom District', 'Gaither Manor Apartments', 'Lakeview Mobile Home Park Llc', 'Pheasant Ridge Estates', 'Pleasant Valley', 'Pleasant View Nursing Home', 'Reservoir Trailer Park', 'Rockbrook Village Mobile Home Park', 'Springfield Hospital Distribution', 'Sullivans Trailer Court Inc.', 'Taylorsville Mhc, Llc', 'Todd Village Mobile Home Park', 'Town of Hampstead', 'Town of Manchester', 'Town of Mount Airy', 'Town of New Windsor', 'Town of Union Bridge', 'Twin Arch Mobile Home Park', 'Wakefield Valley', 'Woodbine Village Mobile Home Park']"
235,21158,97822.0,12,6.041666666666667,6.0,95434,"[7, 6, 11, 12, 13, 5, 6, 2, 7, 3, 4, 2, 0, 5, 6, 6, 8, 9, 7, 8, 7, 5, 3, 3]","['Bark Hill', 'Brinton Woods Nursing and Rehab Center', 'City of Taneytown', 'City of Westminster', 'Freedom District', 'Gaither Manor Apartments', 'Lakeview Mobile Home Park Llc', 'Pheasant Ridge Estates', 'Pleasant Valley', 'Pleasant View Nursing Home', 'Reservoir Trailer Park', 'Rockbrook Village Mobile Home Park', 'Springfield Hospital Distribution', 'Sullivans Trailer Court Inc.', 'Taylorsville Mhc, Llc', 'Todd Village Mobile Home Park', 'Town of Hampstead', 'Town of Manchester', 'Town of Mount Airy', 'Town of New Windsor', 'Town of Union Bridge', 'Twin Arch Mobile Home Park', 'Wakefield Valley', 'Woodbine Village Mobile Home Park']"
236,21160,100278.0,12,6.722222222222222,7.0,173107,"[9, 6, 9, 8, 11, 8, 3, 7, 9, 12, 3, 6, 11, 2, 2, 7, 7, 1]","['A.p.g. - Edgewood Area', 'Campus Hills Water Works', 'Chapel Hill - Aberdeen Proving Grounds', 'City of Aberdeen', 'City of Havre De Grace', 'Clear View Mobile Home Park Llc', 'Darlington Mobile Home Park', 'Fountain Green Mobile Home Park', 'Greenridge Subdivision', 'Harford County Department of Public Works', 'Hart Heritage', 'Lakeside Vista', 'Maryland American Water Company', 'Queens Castle Mobile Home Park', 'R & R Estates', 'Swan Harbour Dell Mobile Home Park', 'Town of Darlington', 'Williams Mobile Home Park']"
237,21161,109219.0,12,6.222222222222222,7.0,175199,"[9, 6, 9, 4, 8, 11, 8, 3, 7, 4, 2, 4, 9, 12, 3, 6, 11, 8, 5, 2, 2, 6, 7, 7, 7, 1, 7]","['A.p.g. - Edgewood Area', 'Campus Hills Water Works', 'Chapel Hill - Aberdeen Proving Grounds', 'Chapel Hill Nursing Center', 'City of Aberdeen', 'City of Havre De Grace', 'Clear View Mobile Home Park Llc', 'Darlington Mobile Home Park', 'Fountain Green Mobile Home Park', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Greenridge Subdivision', 'Harford County Department of Public Works', 'Hart Heritage', 'Lakeside Vista', 'Maryland American Water Company', 'Oldfields School', 'Phoenix', 'Queens Castle Mobile Home Park', 'R & R Estates', 'Sunnybrook', 'Swan Harbour Dell Mobile Home Park', 'Town of Darlington', 'Villa Julie Residence', 'Williams Mobile Home Park', 'Woodstock Job Corps Center']"
238,21162,139028.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
239,21163,114063.0,3,4.916666666666667,4.5,249577,"[4, 4, 2, 4, 3, 3, 8, 5, 6, 7, 6, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Howard County Department of Public Works', ""Lutheran Village At Miller's Grant"", 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Villas At Cattail Creek', 'Woodstock Job Corps Center']"
240,21201,40932.0,9,9.0,9.0,1600937,"[9, 9, 9, 9]","['Apostolic Towers', 'City of Baltimore', 'Keswick Multi-care Center', 'The Neighborhoods At St. Elizabeth']"
241,21202,54477.0,9,9.0,9.0,1600937,"[9, 9, 9, 9]","['Apostolic Towers', 'City of Baltimore', 'Keswick Multi-care Center', 'The Neighborhoods At St. Elizabeth']"
242,21204,90032.0,7,5.222222222222222,5.0,2092,"[4, 4, 2, 4, 8, 5, 6, 7, 7]","['Chapel Hill Nursing Center', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
243,21205,33493.0,9,9.0,9.0,1600937,"[9, 9, 9, 9]","['Apostolic Towers', 'City of Baltimore', 'Keswick Multi-care Center', 'The Neighborhoods At St. Elizabeth']"
244,21206,58036.0,9,6.384615384615385,7.0,1603029,"[9, 4, 9, 4, 2, 4, 9, 8, 5, 6, 9, 7, 7]","['Apostolic Towers', 'Chapel Hill Nursing Center', 'City of Baltimore', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Keswick Multi-care Center', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'The Neighborhoods At St. Elizabeth', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
245,21207,57011.0,9,6.384615384615385,7.0,1603029,"[9, 4, 9, 4, 2, 4, 9, 8, 5, 6, 9, 7, 7]","['Apostolic Towers', 'Chapel Hill Nursing Center', 'City of Baltimore', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Keswick Multi-care Center', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'The Neighborhoods At St. Elizabeth', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
246,21208,87912.0,9,6.384615384615385,7.0,1603029,"[9, 4, 9, 4, 2, 4, 9, 8, 5, 6, 9, 7, 7]","['Apostolic Towers', 'Chapel Hill Nursing Center', 'City of Baltimore', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Keswick Multi-care Center', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'The Neighborhoods At St. Elizabeth', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
247,21209,86730.0,9,6.384615384615385,7.0,1603029,"[9, 4, 9, 4, 2, 4, 9, 8, 5, 6, 9, 7, 7]","['Apostolic Towers', 'Chapel Hill Nursing Center', 'City of Baltimore', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Keswick Multi-care Center', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'The Neighborhoods At St. Elizabeth', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
248,21210,106925.0,9,6.384615384615385,7.0,1603029,"[9, 4, 9, 4, 2, 4, 9, 8, 5, 6, 9, 7, 7]","['Apostolic Towers', 'Chapel Hill Nursing Center', 'City of Baltimore', 'Glen Meadows Retirement Community', 'Gramercy LLC (aka Koinonia Partnership )', 'Granite Mobile Home Park', 'Keswick Multi-care Center', 'Oldfields School', 'Phoenix', 'Sunnybrook', 'The Neighborhoods At St. Elizabeth', 'Villa Julie Residence', 'Woodstock Job Corps Center']"
